450208,17:59:11.854919
450208,17:59:19.862030
450208,17:59:27.868972
450208,17:59:35.875930
450208,17:59:43.882904
450208,18:00:07.903869
450208,18:00:15.910903
450208,18:00:23.917892
450207,17:59:08.340774
450207,17:59:16.347915
450207,17:59:24.355209
450207,17:59:32.362319
450207,17:59:40.369628
450207,18:00:04.391281
450207,18:00:12.398422
450207,18:00:20.405670
450207,18:00:44.429153
450207,18:00:52.436218

