450208,18:52:17.891387
450208,18:52:25.898559
450208,18:53:05.934204
450208,18:53:21.948394
450208,18:53:53.975982
450208,18:54:42.017471
450208,18:55:14.043304
450208,18:55:22.050979
450207,18:52:14.479263
450207,18:52:22.486587
450207,18:53:02.523941
450207,18:53:18.538558
450207,18:53:50.567474
450207,18:54:38.610839
450207,18:55:10.638183
450207,18:55:18.645614
