450208,18:41:21.278549
450208,18:41:29.285110
450208,18:41:45.298110
450208,18:41:53.304946
450208,18:42:49.354125
450208,18:43:13.375106
450208,18:43:21.381942
450208,18:43:29.388809
450207,18:41:17.841476
450207,18:41:25.848327
450207,18:41:41.861953
450207,18:41:49.869201
450207,18:42:45.920593
450207,18:43:09.942413
450207,18:43:17.949584
450207,18:43:25.956924
